date,hsur101-r_srw,hsur201-r_gld,hsur202-r_sut,hsur301-r_sje,hsur302-r_sjw,hsur303-r_mdt,hsur401-r_ker,hsur402-r_pix,u102-ext_cvpm02,u102-int_cvpm02,u103-ext_cvpm03,u103-int_cvpm03,u104-ext_cvpm04,u104-int_cvpm04,u206-ext_cvpm09,u206-int_cvpm09,u202-ext_cvpm05,u202-int_cvpm05,hxi203-ext_cvpm06,u203-int_cvpm06,u404-ext_cvpm15,hxi402-ext_cvpm14,u402-int_cvpm14,u408-ext_cvpm19,u404-int_cvpm15,u408-int_cvpm19,u409-ext_cvpm21,u409-int_cvpm21,u303-ext_cvpm10,u303-int_cvpm10,hu500-ags_owens,d30-n203,d61-d61b,d43-c306,c7-c20,c73-d859,d66a-n203,d511-d513,d541-req_delta
30.11.1974,15.07534807,3.745377423,0.37303827,1.735761403,15.4378903,1.904073016,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,277.131481,840.9485972
31.12.1974,6.138608331,2.257550913,0.212901401,1.232061451,11.15306416,0.790313508,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,261.4108502,276.6926587
31.01.1975,3.533278843,3.221833324,0.259150393,1.393990381,14.26888414,0.654010075,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,0,0,0,0,0,0,161.223065,368.9235449
28.02.1975,1.366701402,0.014713392,0,0.915797666,11.38773053,0.471240342,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,264.5235128,155.0724222,174.7735212,0.597157345,0,0,463.5955233,633.1204444
31.03.1975,1.071650446,0.231431114,0.02035874,1.179309147,15.17231567,0.824064031,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,1113.1288,653.0108424,1204.148191,2.335360727,0,0,564.3966545,589.5834807
30.04.1975,3.051313435,1.557407635,0.238146956,1.290613022,21.14640738,2.752634231,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0,0,0,0,231.5915044,717.0208041
31.05.1975,2.994343337,3.020135949,0.501987084,1.898709469,33.55220011,4.794056155,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,346.3914198,288.9901102
30.06.1975,5.719689415,2.607263854,1.107580636,1.92723289,25.63389526,2.304963162,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,282.6964122,592.5586668
31.07.1975,4.720113805,2.584396516,2.240391361,1.897898026,10.44756369,2.228592498,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,476.9934194,491.8980598
31.08.1975,9.723602097,2.725750793,1.535873288,1.454796534,12.6977974,5.434621286,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,427.515307,245.9490299
30.09.1975,19.47250623,7.481637819,2.360926999,1.384221191,45.88315458,2.788157209,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,421.7248872,1059.911458
31.10.1975,18.20803437,5.370023942,1.914195648,5.119196179,21.00839409,2.320257012,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,1.12341E-14,0,0,0,0,0,223.334154,576.4430389
30.11.1975,15.02136514,3.915328785,0.373725516,1.727833656,16.1411385,2.076793322,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,5.41184E-14,0,0,0,0,0,281.1039963,892.5570175
31.12.1975,7.97888843,3.153605725,0.268857849,1.447124993,13.79424892,0.913372565,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,269.9564496,276.6926587
31.01.1976,3.288360636,3.424876828,0.252387633,1.364702586,14.6085457,0.696964695,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,0,0,0,0,0,0,146.1104472,368.9235449
29.02.1976,3.030917693,0.029799261,0,1.071259332,12.64871047,0.443528614,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,0,0,0,0,139.8201863,443.7205363
31.03.1976,2.437619863,0.566944208,0.051857246,2.875162143,19.35852794,0.939428291,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,1.11845E-13,0,0,0,0,0,163.2835582,479.203911
30.04.1976,3.416410041,2.637532541,0.285012345,1.480796645,21.88947288,2.673875237,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,5.41184E-14,0,0,0,0,0,130.4647734,470.3403583
31.05.1976,3.098362623,3.166027558,0.500843914,1.985035084,34.75582043,5.046423663,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,2.00769E-15,0,0,0,0,0,123.2309795,436.5595281
30.06.1976,5.620546184,2.611096153,1.082224166,1.919905384,25.32782095,2.546518701,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,232.7194558,422.4769883
31.07.1976,4.81674862,2.663571882,2.228836964,1.957647114,10.62815802,2.373472931,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,404.9435292,245.9490299
31.08.1976,18.20007389,2.555686464,1.439707605,1.180188032,11.88477814,5.236622445,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,336.0888319,184.4617724
30.09.1976,19.09322069,6.99017548,2.287316695,0.942577935,40.94053,2.397511495,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,254.0929745,178.5114035
31.10.1976,20.31865203,6.376617589,1.966526969,5.468735616,23.03392469,2.377870537,4,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,224.1476088,184.4617724
30.11.1976,15.33893195,4.147520429,0.372971321,1.504105471,15.13307073,1.910367947,3.35,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,193.0599141,208.2633041
31.12.1976,8.46870903,3.468831615,0.273056792,1.406717113,13.00060277,0.908187646,2.55,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,207.492339,215.2054012
31.01.1977,2.783593911,3.001389881,0.232944163,1.104028324,12.13301262,0.607775787,1,0.125,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,5.59223E-14,0,0,0,0,0,133.9792689,368.9235449
28.02.1977,2.794249239,0.02898126,0,1.426065645,15.25443667,0.57579054,0.7,0.1,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,0,0,0,0,139.5860121,428.4273621
31.03.1977,1.986889114,0.509505956,0.051407188,2.850191204,14.88898515,0.706383533,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,1.11845E-13,0,0,0,0,0,136.1334691,445.0883949
30.04.1977,11.71847745,2.746317608,0.305862693,1.025196121,20.57110856,2.648069078,0.4,0.38,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0,0,0,0,133.2880194,422.4769883
31.05.1977,1.991311446,2.484033876,0.486126526,0.653528794,21.53975624,2.956886177,1.425,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,121.4000403,245.9490299
30.06.1977,14.20736184,2.711807177,1.11846148,0.98504857,20.71234847,1.762521418,1.2875,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,216.8009398,238.0152047
31.07.1977,13.63411445,2.655023617,2.255615698,1.011933087,8.410686093,1.815895897,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,1.23079E-13,0,0,0,0,0,259.6235233,245.9490299
31.08.1977,18.44813006,2.866782915,1.585078233,0.79833509,10.39435424,4.109176182,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,1.12341E-14,0,0,0,0,0,224.1995967,184.4617724
30.09.1977,17.37617056,6.916956568,2.328207106,0.641623467,34.02993418,2.125213247,3.2,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,231.3075737,178.5114035
31.10.1977,18.34541688,6.161460263,1.970908959,5.842064103,18.76969214,1.844972489,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,103.4800562,184.4617724
30.11.1977,12.28803781,3.481135436,0.347002115,1.713992403,12.30633791,1.561773674,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,147.2421698,208.2633041
31.12.1977,5.138295715,2.002600203,0.182833347,1.120715203,8.084444712,0.513266285,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,207.2075515,215.2054012
31.01.1978,0.989529784,1.270003293,0.0958196,0.633711498,5.615652541,0.361069214,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,621.8266287,357.6462681,452.9330246,7.553641369,0,0,512.7330982,368.9235449
28.02.1978,1.539522498,0.021606225,0,0.83667143,7.371740642,0.290156919,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,399.4398921,231.4723822,69.06310768,1.087662341,0,0,416.4607145,744.2933955
31.03.1978,1.18094763,0.348712756,0.029619329,1.396696264,15.20014211,0.711727187,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,703.0834964,410.633419,396.4267315,1.449836088,0,0,527.3338019,760.4089781
30.04.1978,2.645650392,1.78634056,0.240712337,0.497875453,18.5093912,2.564293164,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,10.14548296,0,0,0,42,0,346.7987004,238.0152047
31.05.1978,3.032803288,2.961383153,0.511214875,1.983232299,35.17275212,4.950464977,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,4.01538E-15,0,0,0,98,0,254.9693275,370.0392312
30.06.1978,14.61716058,2.585135852,1.074477451,2.008033185,27.06570161,2.310682535,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,39,0,375.8895512,341.8369312
31.07.1978,14.19222113,2.643693622,2.274284968,2.082591897,11.33570804,2.241551649,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,434.5889656,491.8980598
31.08.1978,10.28386631,2.853023699,1.583482576,1.693500408,14.06618838,5.3254395,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,428.0901468,245.9490299
30.09.1978,17.75243812,6.732204034,2.046608457,1.06730933,44.98694899,2.805687054,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,1.08717E-14,0,0,0,0,0,441.3947507,688.012701
31.10.1978,21.32144465,6.634160523,2.033357484,6.59116433,27.11883962,2.836950775,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,317.9530244,365.0805913
30.11.1978,14.25070708,3.467784272,0.345058887,1.358085479,14.63020163,2.010178095,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,274.7540842,632.2278874
31.12.1978,8.374510145,3.16343451,0.278886276,1.423363171,13.48252078,0.896171946,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,274.8891867,276.6926587
31.01.1979,2.089569139,2.073890636,0.1640984,0.75827844,10.20360187,0.512789222,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,0,0,0,0,0,0,244.2645093,368.9235449
28.02.1979,1.644930932,0.016968449,0,0.86371527,11.41522194,0.427909315,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,0,0.105070777,0,0,287.896687,234.2962171
31.03.1979,1.338386511,0.350215694,0.034983681,1.583425568,16.9886323,0.828214324,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,5.52736E-14,0,0,0,0,0,276.5852618,575.2033943
30.04.1979,3.169951286,1.981181835,0.265817014,1.644967963,23.79363886,2.91397924,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,5.41184E-14,0,0,0,0,0,167.1184048,458.6751439
31.05.1979,12.19516432,3.012137632,0.511338019,1.956144639,34.19176514,5.044121417,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,200.8006769,431.9975794
30.06.1979,14.95388952,2.708077611,1.123375331,2.135936742,27.32853017,2.271447855,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,5.41184E-14,0,0,0,0,0,328.4758117,470.6998506
31.07.1979,14.26432103,2.622024839,2.272691619,2.043252956,10.84735368,2.384860173,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,433.8229596,399.6671736
31.08.1979,9.974950993,2.734613038,1.543518065,1.63728508,13.25702609,5.390808685,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,368.5896582,245.9490299
30.09.1979,20.3358142,7.340722092,2.391487686,1.493430857,47.05179502,2.965582508,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,1.08717E-14,0,0,0,0,0,349.0634074,178.5114035
31.10.1979,19.6400061,5.675722757,1.965895534,5.848860566,22.66397972,2.192439107,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,5.59223E-14,0,0,0,0,0,333.6422385,245.9490299
30.11.1979,12.63765518,3.146324004,0.332907687,1.449360963,14.6121919,1.802915047,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,251.9857502,267.7671053
31.12.1979,5.780232374,2.310722712,0.201063186,1.307583391,12.1719061,0.868761466,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,220.7748944,276.6926587
31.01.1980,2.365473975,2.051240392,0.16947182,0.780153451,10.08158416,0.495104232,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,703.872655,401.7912582,1031.429154,90.08374528,0,0,617.023068,368.9235449
29.02.1980,1.630868255,0.016117851,0,0.842904063,10.26616803,0.420590298,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,1180.817167,674.4379546,1998.772869,137.8332991,0,0,572.4420944,823.238461
31.03.1980,1.355283965,0.3732715,0.034371442,1.728503528,17.6852385,0.873533879,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,69.84003284,0,31.52349809,0,29,0,457.4481776,375.3698075
30.04.1980,3.08843489,2.061216646,0.266118224,1.529740831,23.18721541,2.908542663,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,1.19108E-13,0,0,0,45,0,207.0234417,238.0152047
31.05.1980,11.94393062,2.856851631,0.49442955,1.650661767,32.03894623,4.419377744,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,37,0,212.0406537,330.2460923
30.06.1980,14.01868851,2.395563942,1.015001835,1.776501817,23.87011581,2.10873718,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,8,0,290.2467318,238.0152047
31.07.1980,13.94859122,2.589920206,2.243311694,1.933051761,10.43328739,2.228630645,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,20,0,383.5991943,491.8980598
31.08.1980,19.21243499,2.824857032,1.558242259,1.57251302,13.13828042,5.403598435,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,317.4122304,245.9490299
30.09.1980,19.10138174,7.262363538,2.350948704,1.339671446,44.60982889,2.957022427,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,428.8704826,688.012701
31.10.1980,20.55040153,6.256713351,1.985729944,6.00852699,24.41241656,2.601421745,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,6.71564E-14,0,0,0,0,0,329.4576173,384.2953593
30.11.1980,16.24098745,4.233838646,0.405646351,1.990355689,16.73762727,2.131496491,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,242.6282313,613.6329495
31.12.1980,7.309916592,2.86883344,0.233605557,1.432480347,12.9940207,0.90078944,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,279.1948159,276.6926587
31.01.1981,1.941970318,1.952261045,0.173632286,0.980243278,10.00187072,0.553695902,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,0,0,0,0,0,0,241.8390005,368.9235449
28.02.1981,2.869571984,0.030730524,0,1.355485846,14.15983418,0.506998579,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,0,0,0,0,219.6410582,364.4607821
31.03.1981,1.2401056,0.416654043,0.044246817,1.17868105,15.90539749,0.74283926,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,14.72940551,0,0,0,0,0,282.342063,716.0290128
30.04.1981,3.445481243,2.32118281,0.288299351,1.62690198,23.93554628,2.666237025,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,5.41184E-14,0,0,0,0,0,146.1536925,515.575624
31.05.1981,2.910235125,2.914939705,0.517606339,1.973942771,33.82717415,4.457787173,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,1.45896E-14,0,0,0,0,0,154.1222508,345.8658233
30.06.1981,6.085739632,2.676577591,1.137081537,2.188776534,27.09323531,2.607524155,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,318.7768416,422.4769883
31.07.1981,5.234176332,2.677495948,2.294694616,2.213068597,11.2122923,2.433197606,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,1.12341E-14,0,0,0,0,0,530.4803241,307.4362874
