date,d64-c8,d9-d85,sr_whi-d73,d94-sink,d5-d73,d77-d75,d61-c301,d503-d511,d507-d509,sr_blb-c9,c9-c12,c23-c25,c25-c31,d42-d43,d672-d675,d645-d646,d649-d695,d624-c48,sr_eng-c28,c83-c31,c41-c42,sr_dnp-d662,c37-c38,sr_sha,sr_gnt-sr_ml,d616-c42,c35-sr_rll_cmb,n201-n202,sr_cfw-c33,c33-c308,d609-d608,d675-d676,d662-d663,sr_cmn-c38,sr_cle
1993-01-31,15.37,49.19,9.22,18.45,199.83,199.83,215.21,0.00,0.00,1.84,0.00,49.19,55.34,55.34,4.08,16.60,13.53,0.00,42.26,30.19,8.47,0.00,129.30,2000,5.81,288.74,0.10,1.20,0.60,0.60,0.00,4.08,9.22,19.98,1100
1993-02-28,13.88,97.19,8.33,16.66,180.49,180.49,194.38,0.00,0.00,1.67,0.00,44.43,49.98,49.98,3.69,14.99,12.22,0.00,42.26,30.19,8.39,0.00,96.10,2000,5.25,196.28,0.10,1.20,0.60,0.60,14.72,3.69,8.33,18.05,1100
1993-03-31,15.37,107.60,9.22,18.45,199.83,199.83,276.69,0.00,0.00,1.84,0.00,49.19,46.12,46.12,7.69,19.68,13.53,1.00,42.26,30.19,25.39,0.00,151.40,2000,5.81,183.89,0.10,1.20,0.60,0.60,2.24,7.69,9.22,19.98,1100
1993-04-30,14.88,104.13,8.93,27.37,267.77,193.39,297.52,0.00,0.00,1.79,1.45,41.65,59.50,166.61,22.81,13.98,3.57,1.00,42.26,60.37,0.00,0.00,104.00,2000,6.90,190.41,0.10,1.20,1.50,1.50,74.71,22.81,64.24,19.34,1100
1993-05-31,15.37,107.60,17.06,289.54,199.83,199.83,307.44,107.73,0.00,1.84,2.46,43.04,61.49,172.16,22.81,18.45,4.61,1.00,0.00,90.56,0.00,0.00,47.40,2000,7.13,201.14,0.10,4.60,4.00,1.60,71.26,22.81,61.94,19.98,1100
1993-06-30,14.88,104.13,11.90,150.31,193.39,193.39,297.52,213.66,0.00,0.00,0.00,41.65,59.50,166.61,0.00,16.36,1.49,0.00,0.00,60.39,0.00,0.00,19.50,2000,6.90,410.22,0.10,4.50,4.50,1.35,83.31,0.00,14.88,19.34,1100
1993-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,914.11,0.00,1.84,0.00,43.04,61.49,172.16,0.00,15.37,1.54,0.00,0.00,33.81,0.00,0.00,0.00,2000,7.13,260.50,0.10,4.60,3.70,0.74,0.00,0.00,15.37,6.15,1100
1993-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,810.42,0.00,1.84,0.00,43.04,61.49,139.14,0.00,12.30,1.54,0.00,0.00,15.09,0.00,0.00,0.00,2000,7.13,139.70,0.10,4.60,3.70,0.74,0.00,0.00,15.37,6.15,1100
1993-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,581.16,178.51,1.79,2.38,46.02,59.50,80.08,0.00,10.41,1.49,0.00,42.26,15.09,0.00,0.00,0.00,2000,6.90,152.98,0.10,4.50,1.80,0.54,0.00,0.00,14.88,5.95,1100
1993-10-31,30.74,92.23,12.30,22.93,263.28,199.83,307.44,0.00,245.95,0.37,0.00,49.19,73.78,73.78,6.76,6.21,3.14,0.00,36.22,24.15,0.00,0.00,0.00,2000,5.59,121.75,0.10,2.50,0.60,0.60,0.00,6.76,24.40,7.99,1100
1993-11-30,29.75,114.54,11.90,17.85,265.79,193.39,297.52,342.21,267.77,1.79,0.00,47.60,71.40,71.40,11.90,16.07,13.09,0.00,36.22,24.15,0.00,0.00,0.10,2000,5.41,125.94,0.10,0.90,0.60,0.60,0.00,11.90,17.85,7.74,1100
1993-12-31,30.74,122.97,12.30,18.45,253.47,199.83,307.44,0.00,276.69,1.50,0.00,49.19,73.78,73.78,12.30,16.60,13.53,0.00,36.22,24.15,0.00,0.00,4.20,2000,5.59,102.18,0.10,0.90,0.60,0.60,0.00,12.30,18.45,7.99,1100
1994-01-31,15.37,104.53,12.30,18.45,199.83,199.83,307.44,153.08,0.00,1.51,0.00,49.19,73.78,73.78,7.69,16.60,13.53,0.00,36.22,24.15,0.00,0.00,4.40,650,5.59,85.47,0.10,0.90,0.60,0.60,0.00,7.69,18.45,7.99,500
1994-02-28,13.88,80.25,11.11,16.66,180.49,180.49,277.68,0.00,0.00,1.64,0.00,44.43,66.64,66.64,6.94,14.99,12.22,0.00,36.22,24.15,3.67,0.00,14.30,650,5.05,126.51,0.10,0.80,0.60,0.60,0.00,6.94,16.66,7.22,500
1994-03-31,15.37,72.40,12.30,18.45,199.83,199.83,307.44,0.00,0.00,0.68,0.00,49.19,61.49,61.49,6.96,19.68,13.53,0.00,36.22,24.15,0.00,0.00,15.10,650,5.57,101.64,0.10,0.90,0.60,0.60,0.00,6.96,18.45,7.99,500
1994-04-30,11.19,70.07,11.90,35.70,193.39,193.39,297.52,87.07,0.00,1.79,2.38,41.65,59.50,79.79,20.64,14.88,4.46,0.00,36.22,60.37,0.00,0.00,8.20,650,6.66,119.01,0.10,0.90,1.50,1.50,0.00,20.64,26.77,7.74,500
1994-05-31,11.56,72.40,17.06,92.11,199.83,199.83,307.44,120.11,0.00,1.84,1.45,43.04,61.49,80.37,20.64,17.52,3.69,0.00,0.00,66.41,0.00,0.00,7.30,650,6.93,131.05,0.10,2.50,4.00,1.60,0.00,20.64,25.96,7.99,500
1994-06-30,11.19,70.07,11.90,46.59,193.39,193.39,297.52,472.59,0.00,1.79,0.00,41.65,59.50,59.50,0.00,14.28,0.89,0.00,0.00,48.30,0.00,0.00,0.90,650,6.71,63.87,0.10,2.40,4.50,1.35,0.00,0.00,2.98,5.95,500
1994-07-31,11.56,72.40,5.23,27.67,199.83,199.83,307.44,1143.45,0.00,0.00,0.00,43.04,61.49,61.49,0.00,11.68,0.92,0.00,0.00,33.81,0.00,0.00,0.10,650,6.93,49.35,0.10,2.50,3.70,0.74,0.00,0.00,3.07,6.15,500
1994-08-31,11.56,72.40,5.23,27.67,199.83,199.83,307.44,1176.09,0.00,0.00,0.00,43.04,61.49,61.49,0.00,10.15,0.92,0.00,0.00,15.09,0.00,0.00,0.20,650,6.93,56.69,0.10,2.40,3.70,0.74,0.00,0.00,3.07,6.15,500
1994-09-30,16.72,70.07,8.93,26.78,193.39,232.06,297.52,276.91,178.51,1.79,1.23,46.02,59.50,59.50,0.00,3.22,0.89,0.00,24.15,15.09,0.00,0.00,0.00,650,6.71,66.99,0.10,2.50,1.80,0.54,0.00,0.00,2.98,5.95,500
1994-10-31,23.06,81.83,12.30,22.93,199.83,199.83,307.44,476.31,184.46,0.00,0.00,49.19,73.78,73.78,6.12,5.41,2.34,0.00,42.26,30.19,0.00,0.00,0.00,650,5.59,55.30,0.10,4.60,0.60,0.60,0.00,6.12,9.22,19.98,500
1994-11-30,22.31,79.19,8.93,17.85,193.39,193.39,297.52,417.06,208.26,1.79,0.00,47.60,71.40,71.40,10.77,16.07,13.09,0.00,42.26,30.19,0.00,0.00,4.30,650,5.41,86.53,0.10,1.20,0.60,0.60,0.00,10.77,8.93,19.34,500
1994-12-31,30.74,81.83,9.22,18.45,199.83,199.83,307.44,430.38,215.21,1.50,0.00,49.19,62.02,73.78,11.13,16.60,13.53,0.00,42.26,30.19,0.00,0.00,16.00,650,5.59,82.43,0.10,1.20,0.60,0.60,0.00,11.13,9.22,19.98,500
1995-01-31,15.37,81.83,9.22,18.45,199.83,199.83,307.44,0.00,0.00,1.84,0.00,49.19,73.78,73.78,6.96,16.60,13.53,0.00,42.26,30.19,64.22,0.00,197.30,650,5.59,228.23,0.10,1.20,0.60,0.60,3.01,6.96,9.22,19.98,1100
1995-02-28,13.88,97.19,11.11,16.66,249.92,180.49,277.68,0.00,0.00,1.67,0.00,44.43,66.64,66.64,6.28,14.99,12.22,0.00,42.26,30.19,1.87,0.00,57.90,650,5.05,235.65,0.10,1.20,0.60,0.60,77.75,6.28,8.33,18.05,1100
1995-03-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,61.49,61.49,83.90,19.68,13.53,1.00,42.26,30.19,117.74,0.00,275.40,650,5.57,1263.06,0.10,1.20,0.60,0.60,86.08,83.90,9.22,19.98,1100
1995-04-30,14.88,104.13,11.90,25.41,267.77,193.39,297.52,0.00,0.00,1.79,1.45,41.65,59.50,166.61,86.73,13.98,3.57,1.00,42.26,60.37,0.00,0.00,121.20,650,6.66,789.51,0.10,1.20,1.50,1.50,83.31,86.73,64.24,19.34,1100
1995-05-31,15.37,107.60,17.06,281.00,199.83,199.83,307.44,0.00,0.00,1.84,2.46,43.04,61.49,172.16,79.78,18.45,4.61,1.00,0.00,90.56,0.00,0.00,145.40,650,6.93,1424.15,0.10,4.60,4.00,1.60,86.08,79.78,61.94,19.98,1100
1995-06-30,14.88,104.13,11.90,275.26,193.39,193.39,297.52,0.00,0.00,0.00,0.00,41.65,59.50,166.61,55.93,16.36,1.49,0.00,0.00,60.39,0.00,0.00,51.70,650,6.71,872.45,0.10,4.50,4.50,1.35,83.31,55.93,14.88,19.34,1100
1995-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,0.00,0.00,0.00,0.00,43.04,61.49,172.16,18.45,15.37,1.54,0.00,0.00,33.81,0.00,0.00,15.70,650,6.93,1196.41,0.10,4.60,3.70,0.74,86.08,18.45,15.37,6.15,1100
1995-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,213.67,0.00,0.00,0.00,43.04,61.49,172.16,18.45,12.30,1.54,0.00,0.00,15.09,0.00,0.00,4.80,650,6.93,288.66,0.10,4.60,3.70,0.74,0.00,18.45,15.37,6.15,1100
1995-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,0.00,178.51,1.79,2.38,46.02,59.50,117.66,17.85,10.41,1.49,0.00,42.26,15.09,0.00,0.00,1.50,650,6.71,173.59,0.10,4.50,1.80,0.54,0.00,17.85,14.88,5.95,1100
1995-10-31,30.74,92.23,12.30,22.93,276.48,199.83,307.44,0.00,245.95,1.84,0.00,49.19,104.53,104.53,48.99,6.21,3.14,0.00,42.26,30.19,1.73,0.00,0.00,650,5.59,183.63,0.10,4.60,0.60,0.60,0.00,48.99,24.40,19.98,1100
1995-11-30,29.75,114.54,11.90,17.85,267.77,193.39,297.52,0.00,267.77,1.79,0.00,47.60,101.16,101.16,11.90,16.07,13.09,0.00,42.26,30.19,82.12,0.00,0.70,650,5.41,148.80,0.10,1.20,0.60,0.60,0.00,11.90,17.85,19.34,1100
1995-12-31,30.74,122.97,12.30,18.45,276.69,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,12.30,16.60,13.53,0.00,42.26,30.19,2.77,0.00,10.20,650,5.59,129.87,0.10,1.20,0.60,0.60,0.00,12.30,18.45,19.98,1100
1996-01-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,14.28,16.60,13.53,0.00,42.26,30.19,28.72,0.00,52.80,2000,5.59,164.56,0.10,1.20,0.60,0.60,0.00,14.28,18.45,19.98,1100
1996-02-29,13.88,97.19,11.11,16.66,249.92,180.49,277.68,0.00,0.00,1.67,0.00,44.43,94.41,94.41,13.09,14.48,11.80,0.00,42.26,30.19,72.76,0.00,120.79,2000,5.05,632.82,0.10,1.16,0.58,0.58,7.23,13.09,16.66,18.05,1100
1996-03-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,98.58,19.68,13.53,1.00,42.26,30.19,1.47,0.00,110.50,2000,5.57,646.97,0.10,1.20,0.60,0.60,86.08,98.58,18.45,19.98,1100
1996-04-30,14.88,104.13,11.90,27.37,267.77,193.39,297.52,0.00,0.00,1.79,1.45,41.65,59.50,166.61,117.07,14.88,4.46,1.00,42.26,60.37,0.00,0.00,66.10,2000,6.66,416.53,0.10,1.20,1.50,1.50,9.85,117.07,64.24,19.34,1100
1996-05-31,15.37,107.60,17.06,289.54,199.83,199.83,307.44,0.00,0.00,1.84,2.46,43.04,61.49,172.16,100.72,18.45,4.61,1.00,0.00,90.56,0.00,0.00,62.50,2000,6.93,514.25,0.10,4.60,4.00,1.60,86.08,100.72,61.94,19.98,1100
1996-06-30,14.88,104.13,11.90,150.31,193.39,193.39,297.52,94.10,0.00,1.79,0.00,41.65,59.50,166.61,65.45,16.36,1.49,0.00,0.00,60.39,0.00,0.00,18.60,2000,6.71,341.38,0.10,4.50,4.50,1.35,6.12,65.45,14.88,19.34,1100
1996-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,1169.09,0.00,1.84,0.00,43.04,61.49,109.67,26.38,15.37,1.54,0.00,0.00,33.81,0.00,0.00,7.60,2000,6.93,156.96,0.10,4.60,3.70,0.74,0.00,26.38,15.37,6.15,1100
1996-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,821.43,0.00,1.84,0.00,43.04,61.49,123.35,24.59,12.30,1.54,0.00,0.00,15.09,0.00,0.00,3.70,2000,6.93,160.53,0.10,4.60,3.70,0.74,0.00,24.59,15.37,6.15,1100
1996-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,558.86,178.51,1.79,2.38,46.02,59.50,78.67,23.80,6.62,1.49,0.00,42.26,15.09,0.00,0.00,1.70,2000,6.71,165.01,0.10,4.50,1.80,0.54,0.00,23.80,14.88,5.95,1100
1996-10-31,30.74,92.23,12.30,22.93,276.69,199.83,307.44,0.00,245.95,1.84,0.00,49.19,104.53,104.53,51.77,4.61,3.14,0.00,42.26,30.19,0.00,0.00,0.00,2000,5.59,181.75,0.10,4.60,0.60,0.60,0.00,51.77,24.40,19.98,1100
1996-11-30,29.75,114.54,11.90,17.85,267.77,193.39,297.52,0.00,267.77,1.79,0.00,47.60,101.16,101.16,17.85,16.07,13.09,0.00,42.26,30.19,54.44,0.00,14.70,2000,5.41,210.45,0.10,1.20,0.60,0.60,0.00,17.85,17.85,19.34,1100
1996-12-31,30.74,122.97,12.30,18.45,276.69,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,18.45,16.60,13.53,0.00,42.26,30.19,111.63,0.00,171.10,2000,5.59,1139.32,0.10,1.20,0.60,0.60,86.08,18.45,18.45,19.98,1100
1997-01-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,22.02,16.60,13.53,0.00,42.26,30.19,195.40,0.00,424.30,2000,5.59,3695.63,0.10,1.20,0.60,0.60,86.08,22.02,18.45,19.98,1100
1997-02-28,13.88,97.19,11.11,16.66,249.92,180.49,277.68,0.00,0.00,1.67,0.00,44.43,94.41,94.41,20.23,14.99,12.22,0.00,42.26,30.19,1.59,0.00,72.60,2000,5.05,1274.77,0.10,1.20,0.60,0.60,77.75,20.23,16.66,18.05,1100
1997-03-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,0.92,0.00,49.19,104.53,104.53,83.90,19.68,13.53,1.00,42.26,30.19,0.00,0.00,31.60,2000,5.57,597.26,0.10,1.20,0.60,0.60,30.29,83.90,18.45,19.98,1100
1997-04-30,14.88,104.13,11.90,27.37,267.77,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,86.73,14.88,4.46,1.00,42.26,60.37,0.00,14.60,24.90,2000,6.66,415.61,0.10,1.20,1.50,1.50,9.43,86.73,64.24,19.34,1100
1997-05-31,15.37,107.60,17.06,289.54,199.83,199.83,307.44,313.70,0.00,1.84,1.45,43.04,61.49,172.16,79.78,18.45,4.61,1.00,0.00,90.56,0.00,7.40,14.60,2000,6.93,409.59,0.10,4.60,4.00,1.60,86.08,79.78,61.94,19.98,1100
1997-06-30,14.88,104.13,11.90,150.31,193.39,193.39,297.52,766.12,0.00,0.00,0.00,41.65,59.50,103.97,55.93,16.36,1.49,0.00,0.00,60.39,0.00,0.00,7.30,2000,6.71,159.58,0.10,4.50,4.50,1.35,0.00,55.93,14.88,19.34,1100
1997-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,1493.81,0.00,0.00,0.00,43.04,61.49,61.49,18.45,15.37,1.54,0.00,0.00,33.81,0.00,0.00,3.40,2000,6.93,110.48,0.10,4.60,3.70,0.74,0.00,18.45,15.37,6.15,1100
1997-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,806.05,0.00,0.00,0.00,43.04,61.49,78.60,18.45,12.30,1.54,0.00,0.00,15.09,0.00,0.00,2.00,2000,6.93,118.90,0.10,4.60,3.70,0.74,0.00,18.45,15.37,6.15,1100
1997-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,537.55,178.51,1.79,2.38,46.02,59.50,59.50,17.85,6.91,1.49,0.00,42.26,15.09,0.00,0.00,0.40,2000,6.71,145.08,0.10,4.50,1.80,0.54,0.00,17.85,14.88,5.95,1100
1997-10-31,30.74,92.23,12.30,22.93,276.69,199.83,307.44,0.00,245.95,0.29,0.00,49.19,104.53,104.53,48.99,6.21,3.14,0.00,42.26,30.19,0.00,0.00,1.50,2000,5.59,168.94,0.10,4.60,0.60,0.60,0.00,48.99,24.40,19.98,1100
1997-11-30,29.75,98.19,11.90,17.85,267.77,193.39,297.52,0.00,267.77,1.79,0.00,47.60,101.16,101.16,11.90,16.07,13.09,0.00,42.26,30.19,0.00,0.00,4.50,2000,5.41,120.96,0.10,1.20,0.60,0.60,0.00,11.90,17.85,19.34,1100
1997-12-31,30.74,104.82,12.30,18.45,262.28,199.83,307.44,0.00,276.69,1.50,0.00,49.19,104.53,104.53,12.30,16.60,13.53,0.00,42.26,30.19,1.70,0.00,9.30,2000,5.59,123.64,0.10,1.20,0.60,0.60,0.00,12.30,18.45,19.98,1100
1998-01-31,15.37,104.82,12.30,18.45,199.83,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,14.28,16.60,13.53,0.00,42.26,30.19,61.63,0.00,104.40,2000,5.59,255.06,0.10,1.20,0.60,0.60,0.00,14.28,18.45,19.98,1100
1998-02-28,13.88,97.19,11.11,16.66,249.92,180.49,277.68,0.00,0.00,1.67,0.00,44.43,94.41,94.41,13.09,14.99,12.22,0.00,42.26,30.19,196.89,0.00,216.80,2000,5.05,1271.77,0.10,1.20,0.60,0.60,77.75,13.09,16.66,18.05,1100
1998-03-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,98.58,19.68,13.53,1.00,42.26,30.19,18.30,0.00,145.20,2000,5.57,883.21,0.10,1.20,0.60,0.60,79.61,98.58,18.45,19.98,1100
1998-04-30,14.88,104.13,11.90,25.41,267.77,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,117.07,14.88,4.46,1.00,42.26,60.37,0.00,0.00,119.20,2000,6.66,858.59,0.10,1.20,1.50,1.50,83.31,117.07,64.24,19.34,1100
1998-05-31,15.37,107.60,17.06,281.00,199.83,199.83,307.44,0.00,0.00,1.84,2.46,43.04,61.49,172.16,100.72,18.45,4.61,1.00,0.00,90.56,0.00,0.00,112.00,2000,6.93,1033.48,0.10,4.60,4.00,1.60,86.08,100.72,61.94,19.98,1100
1998-06-30,14.88,104.13,11.90,275.26,193.39,193.39,297.52,0.00,0.00,1.79,0.00,41.65,59.50,166.61,65.45,16.36,1.49,0.00,0.00,60.39,0.00,0.00,69.30,2000,6.71,1223.44,0.10,4.50,4.50,1.35,83.31,65.45,14.88,19.34,1100
1998-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,0.00,0.00,0.00,0.00,43.04,61.49,172.16,26.38,15.37,1.54,0.00,0.00,33.81,0.00,0.00,18.90,2000,6.93,1141.76,0.10,4.60,3.70,0.74,86.08,26.38,15.37,6.15,1100
1998-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,0.00,0.00,0.00,0.00,43.04,61.49,172.16,24.59,12.30,1.54,0.00,0.00,15.09,0.00,0.00,6.70,2000,6.93,343.51,0.10,4.60,3.70,0.74,0.00,24.59,15.37,6.15,1100
1998-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,0.00,178.51,1.79,2.38,46.02,59.50,145.03,23.80,10.41,1.49,0.00,42.26,15.09,0.00,0.00,4.60,2000,6.71,288.89,0.10,4.50,1.80,0.54,0.00,23.80,14.88,5.95,1100
1998-10-31,30.74,92.23,12.30,22.93,276.69,199.83,307.44,0.00,245.95,1.84,0.00,49.19,104.53,104.53,51.77,6.21,3.14,0.00,42.26,30.19,24.06,0.00,4.20,2000,5.59,265.03,0.10,4.60,0.60,0.60,0.00,51.77,24.40,19.98,1100
1998-11-30,29.75,114.54,11.90,17.85,267.77,193.39,297.52,0.00,267.77,1.79,0.00,47.60,101.16,101.16,17.85,16.07,13.09,0.00,42.26,30.19,83.90,0.00,6.90,2000,5.41,190.68,0.10,1.20,0.60,0.60,0.00,17.85,17.85,19.34,1100
1998-12-31,30.74,122.97,12.30,18.45,276.69,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,18.45,16.60,13.53,0.00,42.26,30.19,0.59,0.00,13.90,2000,5.59,198.49,0.10,1.20,0.60,0.60,0.00,18.45,18.45,19.98,1100
1999-01-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,22.02,16.60,13.53,0.00,42.26,30.19,13.99,0.00,52.10,2000,5.59,313.74,0.10,1.20,0.60,0.60,1.21,22.02,18.45,19.98,1100
1999-02-28,13.88,97.19,11.11,16.66,249.92,180.49,277.68,0.00,0.00,1.67,0.00,44.43,94.41,94.41,20.23,14.99,12.22,0.00,42.26,30.19,86.23,0.00,169.70,2000,5.05,648.45,0.10,1.20,0.60,0.60,2.78,20.23,16.66,18.05,1100
1999-03-31,15.37,107.60,12.30,18.45,276.69,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,98.58,19.68,13.53,1.00,42.26,30.19,0.00,0.00,88.80,2000,5.57,449.95,0.10,1.20,0.60,0.60,0.00,98.58,18.45,19.98,1100
1999-04-30,14.88,104.13,11.90,27.37,267.77,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,117.07,14.88,4.46,1.00,42.26,60.37,0.00,10.00,69.80,2000,6.66,415.90,0.10,1.20,1.50,1.50,0.00,117.07,64.24,19.34,1100
1999-05-31,15.37,107.60,17.06,289.54,199.83,199.83,307.44,0.00,0.00,1.84,2.46,43.04,61.49,172.16,100.72,18.45,4.61,1.00,0.00,90.56,0.00,8.00,47.50,2000,6.93,429.82,0.10,4.60,4.00,1.60,0.00,100.72,61.94,19.98,1100
1999-06-30,14.88,104.13,11.90,150.31,193.39,193.39,297.52,624.31,0.00,1.79,0.00,41.65,59.50,166.61,65.45,16.36,1.49,0.00,0.00,60.39,0.00,0.00,17.00,2000,6.71,169.93,0.10,4.50,4.50,1.35,0.00,65.45,14.88,19.34,1100
1999-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,1255.64,0.00,1.84,0.00,43.04,61.49,91.19,26.38,15.37,1.54,0.00,0.00,33.81,0.00,0.00,4.90,2000,6.93,117.22,0.10,4.60,3.70,0.74,0.00,26.38,15.37,6.15,1100
1999-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,861.11,0.00,1.84,0.00,43.04,61.49,152.85,24.59,12.30,1.54,0.00,0.00,15.09,0.00,0.00,2.90,2000,6.93,125.75,0.10,4.60,3.70,0.74,0.00,24.59,15.37,6.15,1100
1999-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,239.33,178.51,1.79,2.38,46.02,59.50,59.50,23.80,7.92,1.49,0.00,42.26,15.09,0.00,0.00,1.90,2000,6.71,142.38,0.10,4.50,1.80,0.54,0.00,23.80,14.88,5.95,1100
1999-10-31,30.74,92.23,12.30,22.93,276.69,199.83,307.44,0.00,245.95,1.84,0.00,49.19,104.53,104.53,51.77,5.23,3.14,0.00,42.26,30.19,0.00,0.00,1.80,2000,5.59,160.05,0.10,4.60,0.60,0.60,0.00,51.77,24.40,19.98,1100
1999-11-30,29.75,114.54,11.90,17.85,267.77,193.39,297.52,117.98,267.77,1.79,0.00,47.60,101.16,101.16,17.85,16.07,13.09,0.00,42.26,30.19,33.50,0.00,4.50,2000,5.41,130.07,0.10,1.20,0.60,0.60,0.00,17.85,17.85,19.34,1100
1999-12-31,30.74,122.97,12.30,18.45,276.69,199.83,307.44,0.00,276.69,1.84,0.00,49.19,104.53,104.53,18.45,16.60,13.53,0.00,42.26,30.19,0.68,0.00,4.50,2000,5.59,109.86,0.10,1.20,0.60,0.60,0.00,18.45,18.45,19.98,1100
2000-01-31,15.37,107.60,12.30,18.45,255.96,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,22.02,16.60,13.53,0.00,42.26,30.19,22.89,0.00,49.40,2000,5.59,142.86,0.10,1.20,0.60,0.60,0.00,22.02,18.45,19.98,1100
2000-02-29,13.88,97.19,11.11,16.66,220.42,180.49,277.68,0.00,0.00,1.67,0.00,44.43,94.41,94.41,20.23,14.48,11.80,0.00,42.26,30.19,120.35,0.00,147.14,2000,5.05,513.26,0.10,1.16,0.58,0.58,0.00,20.23,16.66,18.05,1100
2000-03-31,15.37,107.60,12.30,18.45,249.18,199.83,307.44,0.00,0.00,1.84,0.00,49.19,104.53,104.53,83.90,19.68,13.53,1.00,42.26,30.19,1.10,0.00,80.50,2000,5.57,519.47,0.10,1.20,0.60,0.60,6.98,83.90,18.45,19.98,1100
2000-04-30,14.88,104.13,11.90,27.37,193.39,193.39,297.52,0.00,0.00,1.79,2.38,41.65,59.50,166.61,86.73,14.88,4.46,1.00,42.26,60.37,0.00,13.78,40.40,2000,6.66,415.61,0.10,1.20,1.50,1.50,0.00,86.73,64.24,19.34,1100
2000-05-31,15.37,107.60,17.06,289.54,199.83,199.83,307.44,48.74,0.00,1.84,1.45,43.04,61.49,172.16,79.78,18.45,4.61,1.00,0.00,90.56,0.00,8.22,33.30,2000,6.93,403.91,0.10,4.60,4.00,1.60,20.12,79.78,61.94,19.98,1100
2000-06-30,14.88,104.13,11.90,150.31,193.39,193.39,297.52,583.18,0.00,1.79,0.00,41.65,59.50,127.38,55.93,16.36,1.49,0.00,0.00,60.39,0.00,0.00,8.80,2000,6.71,220.12,0.10,4.50,4.50,1.35,0.00,55.93,14.88,19.34,1100
2000-07-31,15.37,107.60,5.23,67.76,199.83,199.83,307.44,1358.15,0.00,1.84,0.00,43.04,61.49,61.49,18.45,15.37,1.54,0.00,0.00,33.81,0.00,0.00,3.40,2000,6.93,104.14,0.10,4.60,3.70,0.74,0.00,18.45,15.37,6.15,1100
2000-08-31,15.37,107.60,5.23,27.67,199.83,199.83,307.44,863.62,0.00,0.00,0.00,43.04,61.49,61.49,18.45,12.30,1.54,0.00,0.00,15.09,0.00,0.00,1.50,2000,6.93,114.43,0.10,4.60,3.70,0.74,0.00,18.45,15.37,6.15,1100
2000-09-30,22.31,91.24,8.93,26.78,193.39,232.06,297.52,488.50,178.51,1.79,2.38,46.02,59.50,73.35,17.85,5.30,1.49,0.00,42.26,15.09,0.00,0.00,2.10,2000,6.71,147.76,0.10,4.50,1.80,0.54,0.00,17.85,14.88,5.95,1100
2000-10-31,30.74,92.23,12.30,22.93,225.93,199.83,307.44,0.00,245.95,1.55,0.00,49.19,104.53,104.53,48.99,6.21,3.14,0.00,36.22,24.15,0.00,0.00,3.20,2000,5.59,176.71,0.10,4.60,0.60,0.60,0.00,48.99,24.40,13.53,1100
